LID,Glottocode,Language,NPStructureID,NPStructureExample,NPStructureType,NPStructureMarkingAssignmentType,NPStructureMarkingType,NPStructureIsOvertlyMarked,NPStructureMarkerID,NPStructureAgreementCategory,NPStructureAgreementMacrocategory,NPStructureWordOrder,NPStructureHasAlienability,NPStructureAlienabilityType,NPStructureDependentPoSConstraints,NPStructureDependentSemConstraints,NPStructureDependentSemConstraintsBinned,NPStructureHeadlessness,NPStructureHeadSemConstraints,NPStructureHeadSemConstraintsBinned,NPStructureHeadAdditionalConstraintsNotes
407,wask1241,Waskia,325,"p. 40, 51-52",,,,,206,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
407,wask1241,Waskia,325,"p. 40, 51-52",,,,,206,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
415,nini1235,retire_Yali,332,"p. 27.  Also, from texts:   hweap inanggom (women their.pigs) ‘women’s pigs’",,,,,207,,,Dependent-Head,,,N_or_Pro,,,,,,
415,nini1235,retire_Yali,331,Text example:    wam esanggo (pig ear) ‘pig’s ear’,,,,,,,,Dependent-Head,,,N,,,,,,
419,yess1239,Yessan-Mayo,333,"56, 57, 88Ambunti-ri tatame (A.GEN people) ‘the people of Ambunti’ (Foreman calls this ‘inclusion’ as opposed to ordinary possession; perhaps an associative?)",,,,,,,,,,,N_or_Pro,,,,,,
419,yess1239,Yessan-Mayo,334,"Biya tiri tara (Velma her head) ‘Velma’s head’    VF calls this ordinary possession (in contrast to inclusion, preceding record).    tiri appears to be genitive case of pronoun.",,,,,209,,,,,,N,,,,,,
420,yima1243,Yimas,336,"ama-na matn (1s-POSS brother) ‘my brother’ (180)ama-na matn na kay (1s-GEN brother POSS canoe) ‘my brother’s canoe’ (187)",Governed,government,,TRUE,210,,,Dependent-Head,FALSE,neutral,N_or_Pro,neutral,neutral,,neutral,neutral,
420,yima1243,Yimas,335,"kay ama-na matn na-y (canoe 1s-POSS brother POSS-GENDER) (gender agrees with ‘canoe’) ‘my brother’s canoe’[my brother] is an embedded NP to which the GEN is attached (p. 187)",Head-driven agr. + Governed,mixed,,TRUE,210,,,Head-Dependent,FALSE,neutral,N,neutral,neutral,,neutral,neutral,
16,alaw1244,Alawa,12,,,,,,212,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
16,alaw1244,Alawa,13,,,,,,213,,,,TRUE,inalienable,N_or_Pro,,,,,,
66,dhuw1249,Djapu,59,,,,,,214,,,,FALSE,neutral,N_or_Pro,,,,,,
68,djin1251,Djingili,60,"biba ngarina (son my) ‘my son’ (7, from text);  gurrnju ngarnu bai-rna (skin of.him-DAT man-DAT) ‘the man’s skin’ (21? 85?)",,,,,215,,,Head-Dependent,,,N_or_Pro,,,,,,
68,djin1251,Djingili,61,gurrnju ngarnu bai-rna (skin of.him-DAT man-DAT) ‘the man’s skin’ (21? 85?),,,,,216,,,Head-Dependent,,,N,,,,,,
71,dyir1250,Dyirbal,68,106,Governed,government,,TRUE,217,,,Dependent-Head,TRUE,alienable,N_or_Pro,,,,alienable,formal,
71,dyir1250,Dyirbal,67,balan dyugumbil mambu (ART woman back) ‘woman’s back’ (61),Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
71,dyir1250,Dyirbal,67,balan dyugumbil mambu (ART woman back) ‘woman’s back’ (61),Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,
84,gara1269,Garrwa,85,djibari-Ø ngagi-Ø  (woman-NOM my-NOM) ‘myy wife’  [where the ‘my’ part is genitive],,,,,218,,,Head-Dependent,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
84,gara1269,Garrwa,85,djibari-Ø ngagi-Ø  (woman-NOM my-NOM) ‘myy wife’  [where the ‘my’ part is genitive],,,,,219,,,Head-Dependent,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
84,gara1269,Garrwa,84,gugulimba ngayu (grandchild I) ‘my grandchild’ (14),,,,,,,,Head-Dependent,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
149,goon1238,Kuniyanti,158,,Governed,government,,TRUE,220,,,,TRUE,alienable,N_or_Pro,,,,,,
149,goon1238,Kuniyanti,159,"ngaddanyoo-wa (mother-GEN) ‘his mother’, ngaddany-badi (mother-your) ‘your mother’. Unsuffixed term usually understood to have 1st pers. possessor.  (234)",Pronominal agreement,agreement/class marker,,TRUE,221,,,,TRUE,inalienable,2_or_3Pro,,,,kin terms,kin,"kin terms include 'peer, agemate', ‘namesake’"
170,mull1237,Malak-Malak,172,p. 106,Juxtaposition,,juxtaposition,FALSE,,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,“etc.”
170,mull1237,Malak-Malak,172,p. 106,Juxtaposition,,juxtaposition,FALSE,,,,,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,“etc.”
170,mull1237,Malak-Malak,172,p. 106,Juxtaposition,,juxtaposition,FALSE,,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,“etc.”
170,mull1237,Malak-Malak,174,muyiny yinya-nö (dog man-GEN) ‘man’s dog’,Governed,government,,TRUE,222,,,Head-Dependent,TRUE,alienable,N,,,,neutral,neutral,
170,mull1237,Malak-Malak,173,,Juxtaposition,,juxtaposition,FALSE,,,,,TRUE,alienable,Pro,,,,neutral,neutral,
173,mang1381,Mangarayi,177,"74ff., 104-5rna-bugbung-gu Ø-barnam-rnawu (ncm-old.man-GEN ncm-camp-his) ‘the old man’s camp’",Dep-driven agr. + Governed,mixed,,TRUE,223,,,,TRUE,alienable,N_or_Pro,,,,,,
173,mang1381,Mangarayi,177,"74ff., 104-5rna-bugbung-gu Ø-barnam-rnawu (ncm-old.man-GEN ncm-camp-his) ‘the old man’s camp’",Dep-driven agr. + Governed,mixed,,TRUE,224,,,,TRUE,alienable,N_or_Pro,,,,,,
173,mang1381,Mangarayi,176,rlandi jurgjurg-rnawu (tree leaf-its) ‘tree leaves’ (74),Dep-driven agreement,agreement/class marker,,TRUE,224,,,Dependent-Head,TRUE,inalienable,,,,,body parts,parts,
173,mang1381,Mangarayi,176,rlandi jurgjurg-rnawu (tree leaf-its) ‘tree leaves’ (74),Dep-driven agreement,agreement/class marker,,TRUE,224,,,Dependent-Head,TRUE,inalienable,,,,,meronyms,parts,
178,mari1424,Marrithiyel,186,,,,,,,,,Head-Dependent,TRUE,alienable,Pro,,,,neutral,neutral,
178,mari1424,Marrithiyel,184,,,,,,,,,Dependent-Head,TRUE,alienable,N,,,,neutral,neutral,
178,mari1424,Marrithiyel,185,a-wurrumpun a-muwa (ncm-crocodile ncm-bone) ‘the crocodile’s bones’; a-wurrumpun a-muwa a-nang (...ncm-3sgM) ‘his crocodile bones’ (he owns them); a-wurrumpun a-muwa nang (...3sgM) ‘the crocodile’s bones’ (the croc owns some bones)    (1981:80),,,,,,,,Dependent-Head,TRUE,inalienable,N_or_Pro,,,,neutral,neutral,
179,mart1255,Martuthunira,188,nganaju-wu-lu yaan-tu (1s.OBL-GEN-EFF spouse-EFF) ‘by my wife’ (1987:187),External-driven agr. + Governed,mixed,,TRUE,228,,,Dependent-Head,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
179,mart1255,Martuthunira,189,"ngayu jirli (1s.NOM arm) ‘my arm’ (1995:193),jing-ngka ngathala (foot-LOC 1s.LOC) ‘on my foot’",External-driven agreement,agreement/class marker,,TRUE,,,,Dependent-Head,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
179,mart1255,Martuthunira,189,"ngayu jirli (1s.NOM arm) ‘my arm’ (1995:193),jing-ngka ngathala (foot-LOC 1s.LOC) ‘on my foot’",External-driven agreement,agreement/class marker,,TRUE,,,,Dependent-Head,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
181,maun1240,Mawng,190,mada ngahi mada larrngalg (ART 1s.NOM ART ear) ‘my ear’ (60) (first ART on possessor agrees with head noun),Head-driven agreement,agreement/class marker,agreement,TRUE,231,,,Dependent-Head,TRUE,alienable,Pro,,,,neutral,neutral,
181,maun1240,Mawng,191,"ngalagbirridj ‘my mouth’, nugagbirridj ‘your mouth’ (60);wilagbirridj da ngalmar (its.IV.mouth ART.IV cave) ‘the mouth of the cave’ [ibid.]",Dep-driven agreement,agreement/class marker,,TRUE,232,,,Head-Dependent,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
181,maun1240,Mawng,191,"ngalagbirridj ‘my mouth’, nugagbirridj ‘your mouth’ (60);wilagbirridj da ngalmar (its.IV.mouth ART.IV cave) ‘the mouth of the cave’ [ibid.]",Dep-driven agreement,agreement/class marker,,TRUE,232,,,Head-Dependent,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
196,murr1258,Murrinh-patha,201,"281, 282",,,,,,,,Head-Dependent,FALSE,neutral,N_or_Pro,,,,,,
198,naka1260,Nakkara,204,p. 133,,,,,233,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
198,naka1260,Nakkara,204,p. 133,,,,,234,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
198,naka1260,Nakkara,203,p. 136,,,,,233,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
198,naka1260,Nakkara,202,p. 136,,,,,,,,Head-Dependent,TRUE,alienable,N_or_Pro,,,,kin terms,kin,
210,wang1291,Ngiyambaa,218,"86, 230ff.",External-driven agr. + Governed,mixed,,TRUE,235,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
210,wang1291,Ngiyambaa,218,"86, 230ff.",External-driven agr. + Governed,mixed,,TRUE,236,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
210,wang1291,Ngiyambaa,217,"86, 230ff.",External-driven agreement,agreement/class marker,,TRUE,,,,,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,
210,wang1291,Ngiyambaa,217,"86, 230ff.",External-driven agreement,agreement/class marker,,TRUE,,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,
210,wang1291,Ngiyambaa,217,"86, 230ff.",External-driven agreement,agreement/class marker,,TRUE,,,,,TRUE,inalienable,N_or_Pro,,,,clothing terms,kinds,
318,nung1290,Nunggubuyu,226,,,,,,238,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
318,nung1290,Nunggubuyu,226,,,,,,239,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
318,nung1290,Nunggubuyu,225,,,,,,240,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
318,nung1290,Nunggubuyu,225,,,,,,240,,,,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,
318,nung1290,Nunggubuyu,224,,,,,,,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
319,nyig1240,Nyigina,227,p. 51,,,,,,,,,TRUE,alienable,,,,,,,
319,nyig1240,Nyigina,229,"pp. 43, 50",,,,,243,,,,TRUE,inalienable,,,,,kin terms,kin,"‘country’, and a few others"
319,nyig1240,Nyigina,228,"pp. 43, 50",,,,,,,,,TRUE,inalienable,,,,,kin terms,kin,‘country’ and  a few others
378,tiwi1244,Tiwi,293,"jerrekepai tuwara (crocodile tail) ‘the crocodile’s tail’ (74), ngara tuwara (he tail) ‘his tail’ (74) (e = schwa, r = inverted r, rr = regular r))",Juxtaposition,,juxtaposition,FALSE,,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
378,tiwi1244,Tiwi,294,"jerrekepai ngara tuwara (crocodile he tail) ‘the crocodile’s tail’ (74), ngara tuwara jerrekepai (he tail crocodile) id. (75) (e = schwa, r = inverted r, rr = regular r))",Dep-driven agreement,agreement/class marker,,TRUE,244,,,Free,TRUE,inalienable,N,,,,kin terms,kin,
390,ngar1284,Ungarinjin,302,"Gádbungu anàngga dámbun (G. his country) ‘G.’s country’ (70).  If this is really alienable, it’s head-marked: possessive word, ad head.",,,,,245,,,,TRUE,alienable,,,,,neutral,neutral,
390,ngar1284,Ungarinjin,300,,,,,,246,,,,TRUE,inalienable,,,,,kin terms,kin,
390,ngar1284,Ungarinjin,301,,,,,,247,,,,TRUE,inalienable,,,,,body parts,parts,
391,urad1238,Uradhi,304,"ungumu umunyu (3s-GEN+ABS son-ABS) ‘his son’ (369);awutyi-nu wutpu-:namu-ngu (house-OBL old.man-GEN-LOC) [‘in the old man’s house’] (370)",External-driven agr. + Governed,mixed,,TRUE,248,,,Free,FALSE,neutral,N_or_Pro,,,,neutral,neutral,
391,urad1238,Uradhi,303,ipi uumu (rain noise) ‘noise of rain’ (377),External-driven agreement,agreement/class marker,,TRUE,,,,,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,
400,wara1290,Waray,312,211,,,,,250,,,,FALSE,neutral,N_or_Pro,,,,,,
405,wand1263,Warndarang,321,"wu-radburr-u ngini (ncm-country 1s.POSS) ‘my country’ [retranscribed]",,,,,251,,,,TRUE,alienable,Pro,,,,neutral,neutral,
405,wand1263,Warndarang,320,"wu-nu nginga wu-radburr-u (ncm-ART 1s[NOM] ncm-country-ABS) ‘(at) my country’ [retranscribed]",,,,,252,,,,TRUE,alienable,Pro,,,,neutral,neutral,
405,wand1263,Warndarang,323,"wu-yilba-Ø a-gi  ra-wadabirr (ncm-hole-ABS  it.[POSS]  ncm-goanna-NOM) ‘the goanna’s hole’[retranscribed]",,,,,253,,,,TRUE,alienable,N,,,,neutral,neutral,
405,wand1263,Warndarang,322,"nga-baba (1-father) ‘my father’, ‘our father’ (29) (ex. with noun possessor on pl 27)[retranscribed]",,,,,254,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
408,west2443,Wemba Wemba,330,mam-ing-gidj-gad larn-ug (father-2sg-GEN-EMPH camp-3sg) ‘your father’s camp’ (33),Head-driven agr. + Governed,mixed,,TRUE,256,,,,FALSE,neutral,N_or_Pro,animate,referentiality,,neutral,neutral,
408,west2443,Wemba Wemba,330,mam-ing-gidj-gad larn-ug (father-2sg-GEN-EMPH camp-3sg) ‘your father’s camp’ (33),Head-driven agr. + Governed,mixed,,TRUE,255,,,,FALSE,neutral,N_or_Pro,animate,referentiality,,neutral,neutral,
408,west2443,Wemba Wemba,328,woolshed-ada dalang-a (woolshed-OBL Tulla.Station-OBL) ‘in the woolshed of Tulla Station’ (31),,,,,257,,,,FALSE,neutral,N,inanimate,referentiality,,neutral,neutral,
408,west2443,Wemba Wemba,329,midj-ug wile (skin-3s possum) ‘a possum’s skin’ (33),,,,,255,,,,TRUE,inalienable,N_or_Pro,animate,referentiality,,kin terms,kin,
408,west2443,Wemba Wemba,329,midj-ug wile (skin-3s possum) ‘a possum’s skin’ (33),,,,,255,,,,TRUE,inalienable,N_or_Pro,animate,referentiality,,body parts,parts,
408,west2443,Wemba Wemba,327,leri manja (nail hand) ‘fingernail’  (p. 33?),,,,,,,,,TRUE,inalienable,N_or_Pro,inanimate,referentiality,,kin terms,kin,
408,west2443,Wemba Wemba,327,leri manja (nail hand) ‘fingernail’  (p. 33?),,,,,,,,,TRUE,inalienable,N_or_Pro,inanimate,referentiality,,body parts,parts,
424,gang1267,Yukulta,342,"206, 209",,,,,258,,,,FALSE,neutral,N_or_Pro,,,,neutral,neutral,
424,gang1267,Yukulta,342,"206, 209",,,,,337,,,,FALSE,neutral,N_or_Pro,,,,neutral,neutral,
404,warl1254,Warlpiri,319,"244, 304",External-driven agr. + Governed,mixed,,TRUE,259,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
404,warl1254,Warlpiri,319,"244, 304",External-driven agr. + Governed,mixed,,TRUE,338,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
404,warl1254,Warlpiri,318,304,,,,,260,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
48,cham1312,Chamorro,51,"i=dánkalo=n       taotao     vs. i=kareta=n           Japanesethe-big=LINKER man               the-cars=LINKER Japanesei=kareta=n ekonomia vs. i=ekonomia na karetaboth ‘the economical car’ (Topping, 208)i=lepblo=n             estudianteART=book=LINKER student‘the book of the student’ (223)",Linker,construct state,construct marker,TRUE,261,,,Free,FALSE,neutral,N_or_Pro,neutral,neutral,,neutral,neutral,
48,cham1312,Chamorro,50,,,,,,262,,,,,,N_or_Pro,,,,,,
70,dehu1237,Drehu,66,la pengö-ng (ART manner-1s) ‘ma façon de faire’   (60),,,,,263,,,,,,Pro,,,,,,
70,dehu1237,Drehu,65,"la pengö-i angeic (ART manner-H [3sg?]) ‘sa façon de faire’   (60)la pengö-n la nöj (ART custom-PX ART country) ‘la coutume de ce pays’   (60)",,,,,263,,,Head-Dependent,TRUE,inalienable,N,,,,,,
70,dehu1237,Drehu,64,waaca ne gutu (patte de poulet) ‘patte de poulet’,,,,,,,,Head-Dependent,TRUE,alienable,,,,,neutral,neutral,
140,rapo1238,Konua,149,,,,,,265,,,,TRUE,alienable,Pro,,,,,,
140,rapo1238,Konua,150,,,,,,266,,,,TRUE,inalienable,Pro,,,,default,formal,
140,rapo1238,Konua,148,,,,,,,,,,FALSE,default,N,,,,,,
334,pohn1238,Ponapean,242,,,,,,267,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,"‘name’, ‘life’, ‘dialect’, ‘language’, ‘speech’"
334,pohn1238,Ponapean,242,,,,,,267,,,,TRUE,inalienable,N_or_Pro,,,,body parts,parts,"‘name’, ‘life’, ‘dialect’, ‘language’, ‘speech’"
334,pohn1238,Ponapean,242,,,,,,267,,,,TRUE,inalienable,N_or_Pro,,,,meronyms,parts,"‘name’, ‘life’, ‘dialect’, ‘language’, ‘speech’"
334,pohn1238,Ponapean,242,,,,,,267,,,,TRUE,inalienable,N_or_Pro,,,,volitional,referentiality,"‘name’, ‘life’, ‘dialect’, ‘language’, ‘speech’"
334,pohn1238,Ponapean,241,,Governed,government,,TRUE,268,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
346,samo1305,Samoan,255,,,,,,269,,,,FALSE,fluid,Pro,,,,,,
346,samo1305,Samoan,254,,,,,,270,,,,FALSE,fluid,N,,,,,,
359,sulk1246,Sulka,268,,,,,,271,,,,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
359,sulk1246,Sulka,269,,,,,,272,,,,TRUE,inalienable,N_or_Pro,,,,kin terms,kin,
21,amha1245,Amharic,17,"pp. 261, 294yä-Kenya ambasadoryä-NNa Ennat ‘my mother’ (N= n with hacek)GEN-1sg mother",Governed,government,,TRUE,273,,,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
21,amha1245,Amharic,17,"pp. 261, 294yä-Kenya ambasadoryä-NNa Ennat ‘my mother’ (N= n with hacek)GEN-1sg mother",Governed,government,,TRUE,273,,,Dependent-Head,FALSE,neutral,Nv,,,,,,
21,amha1245,Amharic,18,,Dep-driven agreement,agreement/class marker,,TRUE,274,Person,person,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
21,amha1245,Amharic,18,,Dep-driven agreement,agreement/class marker,,TRUE,274,Number,number,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
21,amha1245,Amharic,18,,Dep-driven agreement,agreement/class marker,,TRUE,274,Gender,classification,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
21,amha1245,Amharic,16,,Construct state,construct state,construct marker,TRUE,275,,,,,,N_or_Pro,,,,,,
23,stan1318,Arabic,25,,Construct state,construct state,construct marker,TRUE,276,,,Head-Dependent,,,N,,,,,,
23,stan1318,Arabic,24,,,,,,277,,,,,,Pro,,,,,,
23,stan1318,Arabic,23,,,,,,278,,,,,,N,,,,,,
34,beja1238,Beja,39,‘i-yaas-uu-´k  (?-dog-PX.NOM-2sg) ‘your dog’ (108),Dep-driven agreement,agreement/class marker,,TRUE,279,,,,FALSE,neutral,Pro,,,,neutral,neutral,
34,beja1238,Beja,38,106,Head-driven agr. + Governed,mixed,,TRUE,,,,,FALSE,neutral,N,,,,neutral,neutral,
120,kaby1243,Kabyle,117,,,,,,281,,,,FALSE,neutral,Pro,,,,neutral,neutral,
120,kaby1243,Kabyle,116,,,,,,282,,,,FALSE,neutral,N,,,,neutral,neutral,
65,dizi1235,Dizi,57,n`-kìanù  (1s dog) ‘my dog’  (379),,,,,283,,,,,,Pro,,,,neutral,neutral,
65,dizi1235,Dizi,58,382,,,,,,,,,TRUE,alienable,N,,,,,,
65,dizi1235,Dizi,56,dada-kn`  geni`  (boy-INAL head)  ‘the boy’s head’   (382),,,,,285,,,,TRUE,inalienable,N,,,,body parts,parts,
81,furr1244,Fur,83,"illa	duo-	N	kweDEM	man-	GEN	son‘that man’s son’kiisç	kura-	N	murtachief	tall-	GEN	horse‘the tall chief’s horse’",Governed,government,,TRUE,286,,,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
81,furr1244,Fur,83,"illa	duo-	N	kweDEM	man-	GEN	son‘that man’s son’kiisç	kura-	N	murtachief	tall-	GEN	horse‘the tall chief’s horse’",Governed,government,,TRUE,286,,,Dependent-Head,FALSE,neutral,NP,,,,,,
91,gumu1244,Gumuz,92,,,,,,287,,,,FALSE,neutral,Pro,,,,,,
91,gumu1244,Gumuz,91,,,,,,,,,,FALSE,neutral,N,,,,,,
98,haus1257,Hausa,95,"yaro-n-sa ‘his boy’, yaro-n-ta ‘her boy’ (K & KG 46)  [I assume -n- agrees in gender with ‘boy’; see next record.]  Tones left off in these examples.",Pronominal agreement,agreement/class marker,,TRUE,290,,,,FALSE,neutral,Pro,neutral,neutral,,,,
98,haus1257,Hausa,95,"yaro-n-sa ‘his boy’, yaro-n-ta ‘her boy’ (K & KG 46)  [I assume -n- agrees in gender with ‘boy’; see next record.]  Tones left off in these examples.",Pronominal agreement,agreement/class marker,,TRUE,288,,,,FALSE,neutral,Pro,neutral,neutral,,,,
98,haus1257,Hausa,93,"kare na Dauda (dog Prep.MASC Daud) ‘Dauda’s dog’saniya ta Audu (cow Prep.F Audu) ‘Audu’s cow’ (Audu = man’s name)",Governed,government,,TRUE,289,,,Head-Dependent,FALSE,neutral,N,neutral,neutral,,neutral,neutral,
98,haus1257,Hausa,94,"kare-n Dauda (dog POSS.MASC Daud) ‘Dauda’s dog’saniya-r Audu (cow POSS.F Audu) ‘Audu’s cow’  gidaa=n Muusaa ‘Moses’ house’ (house = masc)rìigaa ta Daudaa ‘David’s dog’ (clothes = fem) (Wolff, 209)",Head-driven agr. + Construct state,,,,290,,,Head-Dependent,FALSE,neutral,N,neutral,neutral,,neutral,neutral,
111,ikkk1242,Ik,108,,,,,,291,,,,FALSE,neutral,Pro,,,,,,
111,ikkk1242,Ik,109,ehb-a gasar-eh  (eh = epsilon) (horn-CMPL buffalo-GEN) ‘horn of buffalo’  (p. 45) (CMPL = ‘complemental suffix’ [linker],,,,,291,,,Head-Dependent,FALSE,neutral,N,,,,,,
111,ikkk1242,Ik,109,ehb-a gasar-eh  (eh = epsilon) (horn-CMPL buffalo-GEN) ‘horn of buffalo’  (p. 45) (CMPL = ‘complemental suffix’ [linker],,,,,292,,,Head-Dependent,FALSE,neutral,N,,,,,,
111,ikkk1242,Ik,107,lohkohl-i ima  (L.GEN son) ‘Lokol’s son’  (p. 45) (oh = open o) (no tones shown),,,,,291,,,Dependent-Head,FALSE,neutral,N,,,,,,
111,ikkk1242,Ik,106,gasar ehba (buffalo horn) ‘buffalo(‘s ?) horn’ (45)  (eh = epsilon),,,,,,,,Dependent-Head,FALSE,neutral,N,,,,,,
121,dera1248,Kanakuru,121,,,,,,293,,,,TRUE,inalienable,Pro,,,,kin terms,kin,
121,dera1248,Kanakuru,121,,,,,,293,,,,TRUE,inalienable,Pro,,,,body parts,parts,
121,dera1248,Kanakuru,120,,,,,,294,,,,TRUE,alienable,Pro,,,,neutral,neutral,
121,dera1248,Kanakuru,118,,,,,,,,,,TRUE,inalienable,N,,,,kin terms,kin,
121,dera1248,Kanakuru,118,,,,,,,,,,TRUE,inalienable,N,,,,body parts,parts,
121,dera1248,Kanakuru,119,,,,,,295,,,,TRUE,alienable,N,,,,neutral,neutral,
123,kanu1279,Kanuri,123,,Dep-driven agreement,agreement/class marker,,TRUE,296,,,,FALSE,neutral,Pro,,,,,,
123,kanu1279,Kanuri,122,,Governed,government,,TRUE,297,,,,FALSE,neutral,N,,,,,,
147,kuna1268,Kunama,154,,Dep-driven agreement,agreement/class marker,,TRUE,298,,,,TRUE,alienable,Pro,,,,alienable,formal,
147,kuna1268,Kunama,153,,Head-driven agr. + Governed,mixed,,TRUE,299,,,,TRUE,alienable,N,,,,neutral,neutral,
147,kuna1268,Kunama,151,,Dep-driven agreement,agreement/class marker,,TRUE,,,,,TRUE,inalienable,,,,,kin terms,kin,
148,kung1261,!Kung,155,"p. 92   mi l’ei (1s axe) ‘my axe’;dz’heu ±xae (woman book) ‘the woman’s book’",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,TRUE,alienable,N_or_Pro,,,,neutral,neutral,
148,kung1261,!Kung,156,m  ±xae  (1s daughter) ‘my daughter’,Pronominal agreement,agreement/class marker,,TRUE,300,,,Dependent-Head,TRUE,inalienable,Pro,,,,kin terms,kin,
148,kung1261,!Kung,157,!x’a  + !u’-wa (heart + bone-PX)  ‘rib’,,,,,301,,,Dependent-Head,TRUE,inalienable,N,,,,default,formal,
159,lang1324,Lango,161,,Pronomin. agr. + Construct state,mixed,,TRUE,302,,,,TRUE,alienable,Pro,,,,neutral,neutral,
159,lang1324,Lango,161,,Pronomin. agr. + Construct state,mixed,,TRUE,303,,,,TRUE,alienable,Pro,,,,neutral,neutral,
